1,268.9586525028625,268.9934039723171,268.9860335691301,268.77741420978384,268.77374656313367,268.82272885117055,268.8602557569888,268.85371890878974,268.9136982532867,268.9015852288759,269.21927642236875,268.9119496260479,269.0190963148338,268.942411862747,269.06914059791427,268.83229867080837,268.95306365878326,268.99541367479173,268.89221827241806,268.8702142829217
2,269.6972383113423,275.1172681094612,275.0904697062354,272.0496247700188,271.92868762569805,277.9437391786089,280.5537454365884,277.6321245644598,269.59901463440076,280.21460451767973,272.39749601734314,277.84498074353957,277.79458432282,272.1252504310018,277.6519202817633,277.8401954057036,275.003070834381,272.1956675577426,272.2654363712929,274.79725212646275
3,289.69806677528305,241.13965677276227,289.44006351669026,272.86128509047086,259.4883169314365,279.1997144845042,259.7631777586522,251.4198475749086,246.10368248411237,264.922252871325,246.3531371538986,213.7757764013911,276.1770223998465,275.7904101066972,243.5901089897342,268.0865369393822,262.72848354148334,281.08067294266107,273.2093489953691,286.5111450161657
4,252.98856601134335,288.3915198661218,255.64928888765922,268.5180203262724,279.4314103360944,255.96646670001388,230.59822812452035,279.45262660442825,224.97506477582235,208.65345846323248,293.30604397646414,263.173516786128,242.189227875333,285.31492471188096,276.8391714710616,247.02885610572352,255.41054648275485,258.0255420789264,269.03949362796857,260.52916856642014
5,248.62451387820676,240.92230443885197,259.45444662336223,275.0239025153461,231.8102403707083,246.1170915869146,272.4076443056312,261.9252761262186,266.6066023300196,280.5144069334206,234.67731657322523,269.9964715843061,267.80032582330693,264.9386141008026,280.928275676038,264.2922699134941,259.19879394783766,275.53650236843487,245.44972366324708,278.0142537186691
6,276.73460634361606,293.5789373172454,251.94112985939643,300.64251310717646,243.41726038243002,238.74591858592814,267.903578200708,240.82397191809073,284.03685092606,216.18005550157832,180.64163234208374,271.0146000015942,292.961871754597,262.9948095345369,262.6956437336408,295.0701382298766,257.2577317256681,271.0933532147138,281.6938030511843,300.996206842732
7,296.74031590003887,200.7987188765836,285.39093162281523,268.4785747468745,263.1624593702835,266.522748578555,235.82660825155543,288.0167087500987,243.89871021494324,268.66266458488445,268.7007516683804,293.77173514765445,290.8586674795243,266.27361889519807,295.97257528627034,227.23003969009528,244.04402474516056,258.01825410383,296.0034929997047,312.947527872989
8,300.1643286344963,203.61346205034562,250.21934957432788,307.19821297690726,285.7101162379566,261.4754863674214,260.7137113654842,263.9881909568606,288.11372716003524,282.8192047140624,214.35813779697736,220.13130270088027,294.01137302643207,252.8658877479947,307.7819210088213,287.5024526559274,282.72547564600137,277.51314973476144,307.43721832997227,269.573574101809
9,248.15878185658596,217.52897837698117,225.6495234808468,313.2595766677622,209.12055920997187,289.25508588292087,286.08812973628636,297.13750609521185,296.68886273939233,291.642861288648,263.6814378585115,181.6319848016233,313.6028324339289,291.39890822161624,277.917754844449,296.018652186403,291.3237907843584,256.0658089369712,269.3241473987213,313.4218662584543
10,206.71348306247313,256.11237389912264,283.5365344005942,324.57933264210516,206.36858130557164,278.5530814038488,258.931772391268,303.06306681444374,302.5345751211753,297.5033286102635,275.12011258602865,244.8711645138467,319.3794838240472,225.98888051448046,308.3540321089311,301.7365325224665,297.00992683362216,297.4570559750145,307.86409491625113,198.25021145038352
11,280.93529746146305,256.3550475859694,292.03512226414773,228.46949086764226,266.57469879550473,218.0656953846902,250.7876541089484,264.66355812429697,308.16039033770295,201.1413247217304,280.8426157841282,267.2393248126782,297.6520647504055,278.27711244552546,317.04668736407797,312.98650484461473,308.22512053982575,223.31375916959746,319.3181874653786,297.3931871502174
12,291.9983630679829,270.2278869768148,250.95268429819146,310.73423428678115,269.5451057794311,171.02844054086054,278.14450259256216,278.35892427690857,283.64337241256464,206.64812940198794,286.4568835960185,275.601714446863,330.36121968201627,295.2389872050679,251.03923459549569,318.7448277786544,289.0457047513984,275.519353315468,283.702964837842,261.81207950353627
13,270.1243837215898,206.87463577830283,223.2755177035839,319.11007501142194,280.5940987852062,187.4803810003535,292.05650191736777,305.73108645515185,299.9760629912503,223.17076117146397,261.95660050663685,250.85032834603385,335.9046499238944,304.0164558755896,286.85725991218663,329.7684641387056,316.6330636586093,289.33615596761325,250.34404380127538,259.2006351887759
14,261.7244313781443,228.83607516873494,261.8553008088804,297.2702692998184,255.89826904676588,220.44791716378404,203.98426202894277,314.02503187440476,319.4083535388124,261.6265109428455,294.95965556686457,225.839253627486,261.70147700524836,254.38698641650112,306.29216813726964,335.3014271121436,324.94882994601585,253.63421690751954,308.04756592132696,294.9884243527706
15,294.43997353362255,168.11683901873536,261.93646390861596,294.68428739583607,283.1541234945821,247.8767228002988,223.08156867438367,264.4659843401573,264.31724910736864,258.9928513545019,242.72366035057703,264.08650642371873,332.9834355295714,243.20224077127187,298.28036796917377,346.47314140391,330.3943850739247,289.25125920654256,308.23486446822085,262.21975315204406
16,302.63665377078905,220.31423046987786,281.3033750736383,280.7302888897987,291.49989285135564,220.41609338555196,272.50174288849297,313.5423238952257,319.33806137995504,275.5736977459958,231.5623110303799,275.39478095214076,319.1419560769132,198.9266279250529,229.46932760404312,352.2713632693431,297.51410902175905,272.88107707455055,305.74104280767324,240.1418965213151
17,277.99222494119545,239.65071776185286,273.22546088297264,321.71288661233757,261.22978080430977,247.6652877555733,239.67023613911743,319.0281425235001,297.79691983819095,214.93749948324674,239.55267700193562,259.03764693307056,341.33831467729465,223.71119284436136,276.4535686253068,272.66719990781127,311.2046365933245,297.3344543807949,328.0962658046278,259.44838757348293
18,310.55331623887065,247.85364735752606,295.52713766012084,252.99406425283013,294.0876821222106,170.70626826189226,272.6302580852734,330.0705209924429,325.6059831689536,245.1655624774418,247.75580057616116,253.4360962448533,297.3815943308191,234.67558388971958,276.32490715349496,327.4476213473643,330.6668298418435,250.66021335313124,272.9703296723131,286.8882275990324
19,319.25785809849106,250.5553042954673,190.65537801360037,318.91507546678474,302.51913335584595,184.40058692836692,220.42218228295178,335.5732993746462,306.48511780388526,239.57341930713417,278.019670304732,283.5560558506651,266.9210546368255,265.0338253863115,287.2762842735217,352.14304437665345,344.4859239588091,242.14111150526168,297.4843492447187,262.04862054047993
20,311.01181046909795,261.4758894062844,198.87161840873196,322.0178842284383,308.14528093186595,159.36696454627594,209.25048958376345,346.66682339155034,334.32560488774976,253.1991283587502,280.8737929102541,291.84593285964377,277.5679110396548,270.54339279458475,287.25670924106277,358.068574704776,270.2157101800412,288.43860306884085,302.7366913158278,239.7904585296833
